product_id,product_name,brand,category,price_usd,ingredients_raw,ingredients_normalized,source,skin_types,skin_concerns,rating,review_count,description,text_representation
prod_000513,Peter Thomas Roth Cucumber Gel Mask 150ml,Peter Thomas Roth,mask,52.83,"['propylene glycol', 'cucumis sativus extract', 'carica papaya fruit extract', 'ananas sativas fruit extract', 'aloe barbadenis extract', 'vaccinium myrtillus extract', 'saccharum officinarum extract', 'acer saccharum extract', 'chamomilla recutita flower oil', 'chamomilla recutita flower oil', 'citrus limon juice extract', 'citrus aurantium dulcis', 'glycerin', 'sodium pca', 'allantoin', 'disodium edta', 'sodium polyacrylate', 'triethanolamine', 'carbomer', 'polysorbate-20', 'diazolidinyl urea', 'methylparaben', 'propylparaben', 'ci 19140', 'ci 42090']","['propylene glycol', 'cucumis sativus extract', 'carica papaya fruit extract', 'ananas sativas fruit extract', 'aloe barbadenis extract', 'vaccinium myrtillus extract', 'saccharum officinarum extract', 'acer saccharum extract', 'chamomilla recutita flower oil', 'citrus limon juice extract', 'citrus aurantium dulcis', 'glycerin', 'sodium pca', 'allantoin', 'disodium edta', 'sodium polyacrylate', 'triethanolamine', 'carbomer', 'polysorbate', 'diazolidinyl urea', 'paraben', 'ci']",kaggle,"['sensitive', 'all', 'combination', 'dry']","['sensitivity', 'texture', 'hydration']",3.9,726,"This mask contains propylene glycol, cucumis sativus extract, carica papaya fruit extract, ananas sativas fruit extract, aloe barbadenis extract, vaccinium myrtillus extract, saccharum officinarum extract, acer saccharum extract, chamomilla recutita flower oil, citrus limon juice extract","peter thomas roth cucumber gel mask 150ml mask peter thomas roth sensitive all combination dry sensitivity texture hydration propylene glycol cucumis sativus extract carica papaya fruit extract ananas sativas fruit extract aloe barbadenis extract vaccinium myrtillus extract saccharum officinarum extract acer saccharum extract chamomilla recutita flower oil citrus limon juice extract citrus aurantium dulcis glycerin sodium pca allantoin disodium edta sodium polyacrylate triethanolamine carbomer polysorbate diazolidinyl urea paraben ci this mask contains propylene glycol, cucumis sativus extract, carica papaya fruit extract, ananas sativas fruit extract, aloe barbadenis extract, vaccinium myrtillus extract, saccharum officinarum extract, acer saccharum extract, chamomilla recutita flower oil, citrus limon juice extract"
prod_000514,Peter Thomas Roth Cucumber Hydra-Gel Eye Masks 60 masks,Peter Thomas Roth,mask,52.07,"['glycerin', 'carrageenan', 'dipropylene glycol', 'ceratonia siliqua gum', 'cucumis sativus extract', 'aloe barbadenis extract', 'caffeinee', 'arnica montana extract', 'sodium hyaluronate', 'hydrolyzed collagen', 'chamomilla recutita flower oil', 'camellia sinensis extract', 'tocopheryl acetate', 'niacinamide', 'adenosine', 'allantoin', 'maltodextrin', 'ethylhexyl glycerin', 'butylene glycol', 'calcium lactate', 'castor oil', 'xanthan gum', 'dextrin', 'potassium chloride', 'disodium edta', 'castor oil', 'chlorphenesin', 'phenoxyethanol', 'ci 77019', 'parfum', 'ci 19140', 'ci 42090']","['glycerin', 'carrageenan', 'dipropylene glycol', 'ceratonia siliqua gum', 'cucumis sativus extract', 'aloe barbadenis extract', 'caffeinee', 'arnica montana extract', 'hyaluronic acid', 'marine collagen', 'chamomilla recutita flower oil', 'camellia sinensis extract', 'vitamin e', 'niacinamide', 'adenosine', 'allantoin', 'maltodextrin', 'ethylhexyl glycerin', 'butylene glycol', 'calcium lactate', 'castor oil', 'xanthan gum', 'dextrin', 'potassium chloride', 'disodium edta', 'chlorphenesin', 'phenoxyethanol', 'ci', 'fragrance']",kaggle,"['all', 'combination', 'oily', 'dry', 'sensitive']","['pigmentation', 'hydration', 'sensitivity', 'aging', 'acne']",4.2,100,"This mask contains glycerin, carrageenan, dipropylene glycol, ceratonia siliqua gum, cucumis sativus extract, aloe barbadenis extract, caffeinee, arnica montana extract, hyaluronic acid, marine collagen","peter thomas roth cucumber hydra-gel eye masks 60 masks mask peter thomas roth all combination oily dry sensitive pigmentation hydration sensitivity aging acne glycerin carrageenan dipropylene glycol ceratonia siliqua gum cucumis sativus extract aloe barbadenis extract caffeinee arnica montana extract hyaluronic acid marine collagen chamomilla recutita flower oil camellia sinensis extract vitamin e niacinamide adenosine allantoin maltodextrin ethylhexyl glycerin butylene glycol calcium lactate castor oil xanthan gum dextrin potassium chloride disodium edta chlorphenesin phenoxyethanol ci fragrance this mask contains glycerin, carrageenan, dipropylene glycol, ceratonia siliqua gum, cucumis sativus extract, aloe barbadenis extract, caffeinee, arnica montana extract, hyaluronic acid, marine collagen"
prod_000515,APIVITA Express Moisturizing Face Mask - Honey 2x8ml,Apivita,mask,5.08,"['glycerin', 'propanediol', 'hydroxypropyl cyclodextrin', 'sorbitol', 'propanediol', 'butyrospermum parkii', 'sodium acrylates copolymer', 'panthenol', 'mel', 'olea europaea fruit oil', 'hydrolyzed wheat protein', 'helianthus annuus seed oil', 'sideritis perfoliata extract', 'sodium hyaluronate', 'sideritis scardica extract', 'hydrolyzed wheat starch', 'commiphora myrrha oil', 'sideritis raeseri extract', 'hydroxyacetophenone', 'tocopheryl acetate', 'pentylene glycol', 'lecithin', 'ethylhexyl glycerin', 'sodium hydroxide', 'tocopherol', 'disodium edta', 'parfum', 'benzyl salicylate', 'linalool', 'limonene', 'citronellol', 'geraniol', 'alpha-isomethyl ionone', 'hydroxycitronellal', 'cinnamyl alcohol', 'citral', 'benzyl alcohol']","['glycerin', 'propanediol', 'hydroxypropyl cyclodextrin', 'sorbitol', 'shea butter', 'sodium acrylates copolymer', 'panthenol', 'mel', 'olea europaea fruit oil', 'hydrolyzed wheat protein', 'helianthus annuus seed oil', 'sideritis perfoliata extract', 'hyaluronic acid', 'sideritis scardica extract', 'hydrolyzed wheat starch', 'commiphora myrrha oil', 'sideritis raeseri extract', 'hydroxyacetophenone', 'vitamin e', 'pentylene glycol', 'lecithin', 'ethylhexyl glycerin', 'sodium hydroxide', 'disodium edta', 'fragrance', 'benzyl salicylate', 'linalool', 'limonene', 'citronellol', 'geraniol', 'alpha-isomethyl ionone', 'hydroxycitronellal', 'cinnamyl alcohol', 'citral', 'benzyl alcohol']",kaggle,"['sensitive', 'all', 'combination', 'dry']","['sensitivity', 'texture', 'hydration']",3.9,726,"This mask contains glycerin, propanediol, hydroxypropyl cyclodextrin, sorbitol, shea butter, sodium acrylates copolymer, panthenol, mel, olea europaea fruit oil, hydrolyzed wheat protein","apivita express moisturizing face mask - honey 2x8ml mask apivita sensitive all combination dry sensitivity texture hydration glycerin propanediol hydroxypropyl cyclodextrin sorbitol shea butter sodium acrylates copolymer panthenol mel olea europaea fruit oil hydrolyzed wheat protein helianthus annuus seed oil sideritis perfoliata extract hyaluronic acid sideritis scardica extract hydrolyzed wheat starch commiphora myrrha oil sideritis raeseri extract hydroxyacetophenone vitamin e pentylene glycol lecithin ethylhexyl glycerin sodium hydroxide disodium edta fragrance benzyl salicylate linalool limonene citronellol geraniol alpha-isomethyl ionone hydroxycitronellal cinnamyl alcohol citral benzyl alcohol this mask contains glycerin, propanediol, hydroxypropyl cyclodextrin, sorbitol, shea butter, sodium acrylates copolymer, panthenol, mel, olea europaea fruit oil, hydrolyzed wheat protein"
prod_000516,Neutrogena Radiance Boost Hydrogel Recovery Mask 30ml,Neutrogena,mask,4.45,"['dipropylene glycol', 'propanediol', 'niacinamide', 'chondrus crispus extract', 'rubus fruticosus leaf extract', 'maltodextrin', 'tocopherol', 'plukenetia volubilis oil', 'castor oil', 'sucrose cocoate', 'ceratonia siliqua gum', 'potassium chloride', 'xanthan gum', 'disodium edta', 'trisodium edta', 'chlorphenesin', 'phenoxyethanol', 'parfum', 'linalool', 'benzyl salicylate', 'alpha-isomethyl ionone', 'hexyl cinnamal', 'citronellol', 'ci 14700', 'ci 19140']","['dipropylene glycol', 'propanediol', 'niacinamide', 'chondrus crispus extract', 'rubus fruticosus leaf extract', 'maltodextrin', 'vitamin e', 'plukenetia volubilis oil', 'castor oil', 'sucrose cocoate', 'ceratonia siliqua gum', 'potassium chloride', 'xanthan gum', 'disodium edta', 'trisodium edta', 'chlorphenesin', 'phenoxyethanol', 'fragrance', 'linalool', 'benzyl salicylate', 'alpha-isomethyl ionone', 'hexyl cinnamal', 'citronellol', 'ci']",kaggle,"['all', 'combination', 'oily']","['pigmentation', 'texture', 'sensitivity', 'aging', 'acne']",4.3,791,"This mask contains dipropylene glycol, propanediol, niacinamide, chondrus crispus extract, rubus fruticosus leaf extract, maltodextrin, vitamin e, plukenetia volubilis oil, castor oil, sucrose cocoate","neutrogena radiance boost hydrogel recovery mask 30ml mask neutrogena all combination oily pigmentation texture sensitivity aging acne dipropylene glycol propanediol niacinamide chondrus crispus extract rubus fruticosus leaf extract maltodextrin vitamin e plukenetia volubilis oil castor oil sucrose cocoate ceratonia siliqua gum potassium chloride xanthan gum disodium edta trisodium edta chlorphenesin phenoxyethanol fragrance linalool benzyl salicylate alpha-isomethyl ionone hexyl cinnamal citronellol ci this mask contains dipropylene glycol, propanediol, niacinamide, chondrus crispus extract, rubus fruticosus leaf extract, maltodextrin, vitamin e, plukenetia volubilis oil, castor oil, sucrose cocoate"
prod_000517,Chantecaille Bio Lift Mask - 50ml,Chantecaille,mask,187.96,"['rosa damascena', 'propanediol', 'capric triglyceride', 'glycerin', 'coco-caprylate', 'c12-20', 'potassium cetyl phosphate', 'carbomer', 'saccharide isomerate', 'phenoxyethanol', 'titanium dioxide', 'ethylhexyl glycerin', 'c12-13', 'prunus armeniaca fruit extract', 'sodium hydroxide', 'citrus aurantium dulcis', 'pullulan', 'imperata cylindrica root extract', 'chondrus crispus extract', 'propylene glycol', 'disodium edta', 'triticum vulgare bran extract', 'bisabolol', 'pentylene glycol', 'tocopheryl acetate', 'butylene glycol', 'algae extract', 'rosa damascena', 'sodium hyaluronate', 'citronellol', 'peg-8', 'acacia decurrens wax', 'jasminum grandiflorum flower extract', 'narcissus poeticus flower wax', 'pelargonium graveolens extract', 'citric acid', 'sodium citrate', 'geraniol', 'caprylyl glycol', 'centella asiatica extract', 'tocopherol', 'saxifraga sarmentosa extract', 'sodium benzoate', 'ascorbyl palmitate', 'potassium sorbate', 'linalool', 'acetyl hexapeptide-8', 'acrylates/c10-30 alkyl', 'ascorbic acid']","['rosa damascena', 'propanediol', 'capric triglyceride', 'glycerin', 'coco-caprylate', 'c', 'potassium cetyl phosphate', 'carbomer', 'saccharide isomerate', 'phenoxyethanol', 'titanium dioxide', 'ethylhexyl glycerin', 'prunus armeniaca fruit extract', 'sodium hydroxide', 'citrus aurantium dulcis', 'pullulan', 'imperata cylindrica root extract', 'chondrus crispus extract', 'propylene glycol', 'disodium edta', 'triticum vulgare bran extract', 'bisabolol', 'pentylene glycol', 'vitamin e', 'butylene glycol', 'algae extract', 'hyaluronic acid', 'citronellol', 'peg', 'acacia decurrens wax', 'jasminum grandiflorum flower extract', 'narcissus poeticus flower wax', 'pelargonium graveolens extract', 'citric acid', 'sodium citrate', 'geraniol', 'caprylyl glycol', 'centella asiatica extract', 'saxifraga sarmentosa extract', 'sodium benzoate', 'ascorbyl palmitate', 'potassium sorbate', 'linalool', 'peptide', 'acrylates/c10-30 alkyl', 'vitamin c']",kaggle,"['sensitive', 'all', 'combination', 'dry']","['pigmentation', 'texture', 'hydration', 'sun_protection', 'sensitivity', 'aging']",4.4,264,"This mask contains rosa damascena, propanediol, capric triglyceride, glycerin, coco-caprylate, c, potassium cetyl phosphate, carbomer, saccharide isomerate, phenoxyethanol","chantecaille bio lift mask - 50ml mask chantecaille sensitive all combination dry pigmentation texture hydration sun_protection sensitivity aging rosa damascena propanediol capric triglyceride glycerin coco-caprylate c potassium cetyl phosphate carbomer saccharide isomerate phenoxyethanol titanium dioxide ethylhexyl glycerin prunus armeniaca fruit extract sodium hydroxide citrus aurantium dulcis pullulan imperata cylindrica root extract chondrus crispus extract propylene glycol disodium edta triticum vulgare bran extract bisabolol pentylene glycol vitamin e butylene glycol algae extract hyaluronic acid citronellol peg acacia decurrens wax jasminum grandiflorum flower extract narcissus poeticus flower wax pelargonium graveolens extract citric acid sodium citrate geraniol caprylyl glycol centella asiatica extract saxifraga sarmentosa extract sodium benzoate ascorbyl palmitate potassium sorbate linalool peptide acrylates/c10-30 alkyl vitamin c this mask contains rosa damascena, propanediol, capric triglyceride, glycerin, coco-caprylate, c, potassium cetyl phosphate, carbomer, saccharide isomerate, phenoxyethanol"
prod_000518,Rodial Dragon's Blood Eye Mask Single,Rodial,mask,7.62,"['butylene glycol', 'glycerin', 'propanediol', 'croton lechleri resin extract', 'olea europaea fruit oil', 'phenoxyethanol', 'ethylhexyl glycerin', 'scutellaria baicalensis extract', 'carbomer', 'arganine', 'glyceryl caprylate', 'xanthan gum', 'panthenol', 'arnica montana extract', 'sodium citrate', 'polysorbate-20', 'sodium hyaluronate', 'tocopheryl acetate', 'allantoin', 'disodium edta', 'parfum', 'hydrolyzed collagen', 'morus alba bark extract', 'hamamelis virginiana', 'pentylene glycol']","['butylene glycol', 'glycerin', 'propanediol', 'croton lechleri resin extract', 'olea europaea fruit oil', 'phenoxyethanol', 'ethylhexyl glycerin', 'scutellaria baicalensis extract', 'carbomer', 'arganine', 'glyceryl caprylate', 'xanthan gum', 'panthenol', 'arnica montana extract', 'sodium citrate', 'polysorbate', 'hyaluronic acid', 'vitamin e', 'allantoin', 'disodium edta', 'fragrance', 'marine collagen', 'morus alba bark extract', 'hamamelis virginiana', 'pentylene glycol']",kaggle,"['sensitive', 'all', 'combination', 'dry']","['sensitivity', 'aging', 'hydration']",4.2,100,"This mask contains butylene glycol, glycerin, propanediol, croton lechleri resin extract, olea europaea fruit oil, phenoxyethanol, ethylhexyl glycerin, scutellaria baicalensis extract, carbomer, arganine","rodial dragon's blood eye mask single mask rodial sensitive all combination dry sensitivity aging hydration butylene glycol glycerin propanediol croton lechleri resin extract olea europaea fruit oil phenoxyethanol ethylhexyl glycerin scutellaria baicalensis extract carbomer arganine glyceryl caprylate xanthan gum panthenol arnica montana extract sodium citrate polysorbate hyaluronic acid vitamin e allantoin disodium edta fragrance marine collagen morus alba bark extract hamamelis virginiana pentylene glycol this mask contains butylene glycol, glycerin, propanediol, croton lechleri resin extract, olea europaea fruit oil, phenoxyethanol, ethylhexyl glycerin, scutellaria baicalensis extract, carbomer, arganine"
prod_000519,BeautyPro CBD Oil Infused Sheet Mask 22ml,Beautypro,mask,7.56,"['cannabis sativa extract', 'pentylene glycol', 'arnica montana extract', 'glycerin', 'hibiscus esculentus fruit extract', 'dioscorea opposita root extract', 'linum usitatissimum flower extract', 'salvia hispanica herb extract', 'cannabis sativa extract', 'lavandula angustifolia', 'rosmarinus officinalis extract', 'chamomilla recutita flower oil', 'rosa canina flower oil']","['cannabis sativa extract', 'pentylene glycol', 'arnica montana extract', 'glycerin', 'hibiscus esculentus fruit extract', 'dioscorea opposita root extract', 'linum usitatissimum flower extract', 'salvia hispanica herb extract', 'lavandula angustifolia', 'rosmarinus officinalis extract', 'chamomilla recutita flower oil', 'rosa canina flower oil']",kaggle,"['all', 'combination', 'dry']",['hydration'],4.0,1559,"This mask contains cannabis sativa extract, pentylene glycol, arnica montana extract, glycerin, hibiscus esculentus fruit extract, dioscorea opposita root extract, linum usitatissimum flower extract, salvia hispanica herb extract, lavandula angustifolia, rosmarinus officinalis extract","beautypro cbd oil infused sheet mask 22ml mask beautypro all combination dry hydration cannabis sativa extract pentylene glycol arnica montana extract glycerin hibiscus esculentus fruit extract dioscorea opposita root extract linum usitatissimum flower extract salvia hispanica herb extract lavandula angustifolia rosmarinus officinalis extract chamomilla recutita flower oil rosa canina flower oil this mask contains cannabis sativa extract, pentylene glycol, arnica montana extract, glycerin, hibiscus esculentus fruit extract, dioscorea opposita root extract, linum usitatissimum flower extract, salvia hispanica herb extract, lavandula angustifolia, rosmarinus officinalis extract"
prod_000520,Origins Out of Trouble 10 Minute Mask to Rescue Problem Skin 75ml,Origins,mask,27.94,"['cetyl esters', 'zinc oxide', 'titanium dioxide', 'cetyl alcohol', 'cetearyl alcohol', 'glycerin', 'glyceryl stearate', 'peg-100 stearate', 'camphor', 'ceteareth 20', 'salicylic acid', 'colloidal sulfur', 'butylene glycol', 'bentonite', 'caprylyl glycol', 'hexylene glycol', 'phenoxyethanol']","['cetyl esters', 'zinc oxide', 'titanium dioxide', 'cetyl alcohol', 'cetearyl alcohol', 'glycerin', 'glyceryl stearate', 'peg-100 stearate', 'camphor', 'ceteareth', 'salicylic acid', 'colloidal sulfur', 'butylene glycol', 'bentonite', 'caprylyl glycol', 'hexylene glycol', 'phenoxyethanol']",kaggle,"['oily', 'all', 'combination', 'dry']","['texture', 'hydration', 'acne', 'sun_protection']",4.1,1847,"This mask contains cetyl esters, zinc oxide, titanium dioxide, cetyl alcohol, cetearyl alcohol, glycerin, glyceryl stearate, peg-100 stearate, camphor, ceteareth","origins out of trouble 10 minute mask to rescue problem skin 75ml mask origins oily all combination dry texture hydration acne sun_protection cetyl esters zinc oxide titanium dioxide cetyl alcohol cetearyl alcohol glycerin glyceryl stearate peg-100 stearate camphor ceteareth salicylic acid colloidal sulfur butylene glycol bentonite caprylyl glycol hexylene glycol phenoxyethanol this mask contains cetyl esters, zinc oxide, titanium dioxide, cetyl alcohol, cetearyl alcohol, glycerin, glyceryl stearate, peg-100 stearate, camphor, ceteareth"
prod_000521,Dr.Jart+ Cicapair Tiger Grass Calming Mask,Dr.Jart+,mask,6.99,"['butylene glycol', 'glycerin', 'niacinamide', '1,2-hexanediol', 'melia azadirachta flower extract', 'carbomer', 'polyglyceryl-10 laurate', 'arganine', 'dextrin', 'allantoin', 'dipotassium glycyrrhizate', 'hydroxyethyl cellulose', 'melia azadirachta flower extract', 'polyglyceryl-10 myristate', 'caramel', 'ethylhexyl glycerin', 'adenosine', 'disodium edta', 'glyceryl acrylate/acrylic acid copolymer', 'pvm/ma', 'parfum', 'sodium hyaluronate', 'capric triglyceride', 'anthemis nobilis flower water', 'citrus aurantium bergamia', 'lavandula angustifolia', 'rosmarinus officinalis extract', 'methyl lactate', 'ethyl menthane carboxamide', 'methyl diisopropyl propionamide', 'hydrogenated lecithin', 'polyglyceryl-10 oleate', 'asiatic acid', 'asiaticoside', 'madecassic acid', 'centella asiatica extract', 'madecassoside']","['butylene glycol', 'glycerin', 'niacinamide', ',2-hexanediol', 'melia azadirachta flower extract', 'carbomer', 'polyglyceryl-10 laurate', 'arganine', 'dextrin', 'allantoin', 'dipotassium glycyrrhizate', 'hydroxyethyl cellulose', 'polyglyceryl-10 myristate', 'caramel', 'ethylhexyl glycerin', 'adenosine', 'disodium edta', 'glyceryl acrylate/acrylic acid copolymer', 'pvm/ma', 'fragrance', 'hyaluronic acid', 'capric triglyceride', 'anthemis nobilis flower water', 'citrus aurantium bergamia', 'lavandula angustifolia', 'rosmarinus officinalis extract', 'methyl lactate', 'ethyl menthane carboxamide', 'methyl diisopropyl propionamide', 'hydrogenated lecithin', 'polyglyceryl-10 oleate', 'asiatic acid', 'asiaticoside', 'madecassic acid', 'centella asiatica extract', 'madecassoside']",kaggle,"['combination', 'oily', 'dry', 'sensitive']","['pigmentation', 'hydration', 'sensitivity', 'aging', 'acne']",4.5,3489,"This mask contains butylene glycol, glycerin, niacinamide, ,2-hexanediol, melia azadirachta flower extract, carbomer, polyglyceryl-10 laurate, arganine, dextrin, allantoin","dr.jart+ cicapair tiger grass calming mask mask dr.jart+ combination oily dry sensitive pigmentation hydration sensitivity aging acne butylene glycol glycerin niacinamide ,2-hexanediol melia azadirachta flower extract carbomer polyglyceryl-10 laurate arganine dextrin allantoin dipotassium glycyrrhizate hydroxyethyl cellulose polyglyceryl-10 myristate caramel ethylhexyl glycerin adenosine disodium edta glyceryl acrylate/acrylic acid copolymer pvm/ma fragrance hyaluronic acid capric triglyceride anthemis nobilis flower water citrus aurantium bergamia lavandula angustifolia rosmarinus officinalis extract methyl lactate ethyl menthane carboxamide methyl diisopropyl propionamide hydrogenated lecithin polyglyceryl-10 oleate asiatic acid asiaticoside madecassic acid centella asiatica extract madecassoside this mask contains butylene glycol, glycerin, niacinamide, ,2-hexanediol, melia azadirachta flower extract, carbomer, polyglyceryl-10 laurate, arganine, dextrin, allantoin"
prod_000522,Lancôme Génifique Hydrogel Sheet Mask (1 Mask),Lancôme,mask,20.57,"['butylene glycol', 'bifida ferment lysate', 'glycerin', 'bis-peg-18 methyl ether dimethyl', 'hydroxyethylpiperazine ethane sulfonic acid', 'alcohol denat', 'peg-20', 'sodium benzoate', 'sodium hydroxide', 'phenoxyethanol', 'adenosine', 'ppg-3 myristyl ether', 'chlorphenesin', 'salicyloyl phytosphingosine', 'ammonium polyacryloyldmethyl taurate', 'limonene', 'carbomer', 'citronellol', 'parfum']","['butylene glycol', 'bifida ferment lysate', 'glycerin', 'bis-peg-18 methyl ether dimethyl', 'hydroxyethylpiperazine ethane sulfonic acid', 'alcohol denat', 'peg', 'sodium benzoate', 'sodium hydroxide', 'phenoxyethanol', 'adenosine', 'ppg-3 myristyl ether', 'chlorphenesin', 'salicyloyl phytosphingosine', 'ammonium polyacryloyldmethyl taurate', 'limonene', 'carbomer', 'citronellol', 'fragrance']",kaggle,"['all', 'combination', 'dry']","['sensitivity', 'hydration']",3.9,726,"This mask contains butylene glycol, bifida ferment lysate, glycerin, bis-peg-18 methyl ether dimethyl, hydroxyethylpiperazine ethane sulfonic acid, alcohol denat, peg, sodium benzoate, sodium hydroxide, phenoxyethanol","lancôme génifique hydrogel sheet mask (1 mask) mask lancôme all combination dry sensitivity hydration butylene glycol bifida ferment lysate glycerin bis-peg-18 methyl ether dimethyl hydroxyethylpiperazine ethane sulfonic acid alcohol denat peg sodium benzoate sodium hydroxide phenoxyethanol adenosine ppg-3 myristyl ether chlorphenesin salicyloyl phytosphingosine ammonium polyacryloyldmethyl taurate limonene carbomer citronellol fragrance this mask contains butylene glycol, bifida ferment lysate, glycerin, bis-peg-18 methyl ether dimethyl, hydroxyethylpiperazine ethane sulfonic acid, alcohol denat, peg, sodium benzoate, sodium hydroxide, phenoxyethanol"
prod_000523,Holika Holika Skin Rescuer Mask Sheet - Collagen,Holika Holika,mask,5.02,"['glycerin', 'isopentyldiol', 'dipropylene glycol', 'butylene glycol', 'centella asiatica extract', 'paeonia suffruticosa extract', 'sodium hyaluronate', '1,2-hexanediol', 'castor oil', 'chamomilla recutita flower oil', 'carbomer', 'arganine', 'glyceryl caprylate', 'hydroxyethyl cellulose', 'ethylhexyl glycerin', 'hydrolyzed collagen', 'citrus aurantium dulcis', 'citrus grandis', 'salvia officinalis', 'malva sylvestris extract', 'citrus limon juice extract', 'scabiosa arvensis extract', 'lavandula angustifolia', 'pelargonium graveolens extract', 'ocimum basilicum (basil) oil', 'rosmarinus officinalis extract', 'salvia sclarea', 'glycosphingolipids', 'glycolipids', 'caprylyl glycol', 'acetyl hexapeptide-8', 'disodium edta']","['glycerin', 'isopentyldiol', 'dipropylene glycol', 'butylene glycol', 'centella asiatica extract', 'paeonia suffruticosa extract', 'hyaluronic acid', ',2-hexanediol', 'castor oil', 'chamomilla recutita flower oil', 'carbomer', 'arganine', 'glyceryl caprylate', 'hydroxyethyl cellulose', 'ethylhexyl glycerin', 'marine collagen', 'citrus aurantium dulcis', 'citrus grandis', 'salvia officinalis', 'malva sylvestris extract', 'citrus limon juice extract', 'scabiosa arvensis extract', 'lavandula angustifolia', 'pelargonium graveolens extract', 'ocimum basilicum  oil', 'rosmarinus officinalis extract', 'salvia sclarea', 'glycosphingolipids', 'glycolipids', 'caprylyl glycol', 'peptide', 'disodium edta']",kaggle,"['sensitive', 'all', 'combination', 'dry']","['sensitivity', 'aging', 'hydration']",4.1,1847,"This mask contains glycerin, isopentyldiol, dipropylene glycol, butylene glycol, centella asiatica extract, paeonia suffruticosa extract, hyaluronic acid, ,2-hexanediol, castor oil, chamomilla recutita flower oil","holika holika skin rescuer mask sheet - collagen mask holika holika sensitive all combination dry sensitivity aging hydration glycerin isopentyldiol dipropylene glycol butylene glycol centella asiatica extract paeonia suffruticosa extract hyaluronic acid ,2-hexanediol castor oil chamomilla recutita flower oil carbomer arganine glyceryl caprylate hydroxyethyl cellulose ethylhexyl glycerin marine collagen citrus aurantium dulcis citrus grandis salvia officinalis malva sylvestris extract citrus limon juice extract scabiosa arvensis extract lavandula angustifolia pelargonium graveolens extract ocimum basilicum  oil rosmarinus officinalis extract salvia sclarea glycosphingolipids glycolipids caprylyl glycol peptide disodium edta this mask contains glycerin, isopentyldiol, dipropylene glycol, butylene glycol, centella asiatica extract, paeonia suffruticosa extract, hyaluronic acid, ,2-hexanediol, castor oil, chamomilla recutita flower oil"
prod_000524,AHAVA Single Use Clearing Mask 6ml,Ahava,mask,3.0,"['kaolin', 'glycerin', 'aloe barbadenis extract', 'glyceryl stearate', 'propanediol', 'synthetic fluorphlogopite', 'silt', 'titanium dioxide', 'ci 77861', 'butylene glycol', 'calendula officinalis extract', '10-hydroxydecanoic acid', 'sebacic acid', 'caprylyl glycol', 'chlorphenesin', 'phenoxyethanol', 'bisabolol', 'simmondsia chinensis leaf extract', 'xanthan gum', 'magnesium aluminum silicate', 'linum usitatissimum flower extract', 'sodium levulinate', 'honokiol', 'magnolol', '1,2-hexanediol', 'silica', 'ci 77007', 'allantoin', 'parfum', 'dipotassium glycyrrhizate', 'maris sal', 'maris aqua', 'tetrahydropiperine', 'ci 77510']","['kaolin', 'glycerin', 'aloe barbadenis extract', 'glyceryl stearate', 'propanediol', 'synthetic fluorphlogopite', 'silt', 'titanium dioxide', 'ci', 'butylene glycol', 'calendula officinalis extract', 'hydroxydecanoic acid', 'sebacic acid', 'caprylyl glycol', 'chlorphenesin', 'phenoxyethanol', 'bisabolol', 'simmondsia chinensis leaf extract', 'xanthan gum', 'magnesium aluminum silicate', 'linum usitatissimum flower extract', 'sodium levulinate', 'honokiol', 'magnolol', ',2-hexanediol', 'silica', 'allantoin', 'fragrance', 'dipotassium glycyrrhizate', 'maris sal', 'maris aqua', 'tetrahydropiperine']",kaggle,"['sensitive', 'all', 'combination', 'dry']","['sensitivity', 'hydration', 'sun_protection']",4.1,1847,"This mask contains kaolin, glycerin, aloe barbadenis extract, glyceryl stearate, propanediol, synthetic fluorphlogopite, silt, titanium dioxide, ci, butylene glycol","ahava single use clearing mask 6ml mask ahava sensitive all combination dry sensitivity hydration sun_protection kaolin glycerin aloe barbadenis extract glyceryl stearate propanediol synthetic fluorphlogopite silt titanium dioxide ci butylene glycol calendula officinalis extract hydroxydecanoic acid sebacic acid caprylyl glycol chlorphenesin phenoxyethanol bisabolol simmondsia chinensis leaf extract xanthan gum magnesium aluminum silicate linum usitatissimum flower extract sodium levulinate honokiol magnolol ,2-hexanediol silica allantoin fragrance dipotassium glycyrrhizate maris sal maris aqua tetrahydropiperine this mask contains kaolin, glycerin, aloe barbadenis extract, glyceryl stearate, propanediol, synthetic fluorphlogopite, silt, titanium dioxide, ci, butylene glycol"
